,open,high,low,close,volume,filled,large_gap_after
2025-06-24 14:11:00+00:00,604.1799926757812,604.22998046875,604.0499877929688,604.1900024414062,139107,,False
2025-06-24 14:12:00+00:00,604.1900024414062,604.3098754882812,604.0800170898438,604.1500244140625,200521,,False
2025-06-24 14:13:00+00:00,604.1500244140625,604.1799926757812,603.97998046875,604.1699829101562,161919,,False
2025-06-24 14:14:00+00:00,604.1799926757812,604.2451782226562,604.0399780273438,604.0800170898438,128903,,False
2025-06-24 14:15:00+00:00,604.0850219726562,604.3800048828125,604.0599975585938,604.344970703125,190650,,False
2025-06-24 14:16:00+00:00,604.3499755859375,604.39501953125,604.1799926757812,604.239990234375,147151,,False
2025-06-24 14:17:00+00:00,604.25,604.489990234375,604.239990234375,604.4600219726562,156115,,False
2025-06-24 14:18:00+00:00,604.4600219726562,604.6099853515625,604.4400024414062,604.5349731445312,224757,,False
2025-06-24 14:19:00+00:00,604.5399780273438,604.5650024414062,604.4500122070312,604.5250244140625,125815,,False
2025-06-24 14:20:00+00:00,604.5399780273438,604.77001953125,604.52001953125,604.7000122070312,172362,,False
2025-06-24 14:21:00+00:00,604.7100219726562,604.75,604.6500244140625,604.719970703125,92717,,False
2025-06-24 14:22:00+00:00,604.72998046875,604.8300170898438,604.6699829101562,604.7899780273438,119985,,False
2025-06-24 14:23:00+00:00,604.7999877929688,604.8599853515625,604.6300048828125,604.6900024414062,128197,,False
2025-06-24 14:24:00+00:00,604.7000122070312,604.905029296875,604.6950073242188,604.8800048828125,102780,,False
2025-06-24 14:25:00+00:00,604.8800048828125,604.9600219726562,604.8099975585938,604.9099731445312,113153,,False
2025-06-24 14:26:00+00:00,604.9099731445312,604.9249877929688,604.760009765625,604.8099975585938,134354,,False
2025-06-24 14:27:00+00:00,604.8099975585938,604.8599853515625,604.75,604.760009765625,232758,,False
2025-06-24 14:28:00+00:00,604.760009765625,604.7899780273438,604.3400268554688,604.6099853515625,178317,,False
2025-06-24 14:29:00+00:00,604.6199951171875,604.6849975585938,604.47998046875,604.5999145507812,96098,,False
2025-06-24 14:30:00+00:00,604.5999755859375,604.72998046875,604.530029296875,604.719970703125,146561,,False
2025-06-24 14:31:00+00:00,604.72998046875,604.8800048828125,604.6599731445312,604.8300170898438,155810,,False
2025-06-24 14:32:00+00:00,604.8699951171875,604.9500122070312,604.8499755859375,604.9450073242188,196507,,False
2025-06-24 14:33:00+00:00,604.9400024414062,604.97998046875,604.8200073242188,604.9000244140625,110382,,False
2025-06-24 14:34:00+00:00,604.9000244140625,604.9849853515625,604.8699951171875,604.969970703125,90234,,False
2025-06-24 14:35:00+00:00,604.9749755859375,604.989990234375,604.8499755859375,604.9299926757812,106047,,False
2025-06-24 14:36:00+00:00,604.9199829101562,604.9500122070312,604.8099975585938,604.8499755859375,82835,,False
2025-06-24 14:37:00+00:00,604.8300170898438,604.8499755859375,604.7650146484375,604.8300170898438,84671,,False
2025-06-24 14:38:00+00:00,604.8200073242188,604.8651733398438,604.760009765625,604.7705078125,71216,,False
2025-06-24 14:39:00+00:00,604.760009765625,604.8599853515625,604.72998046875,604.8410034179688,78688,,False
2025-06-24 14:40:00+00:00,604.8350219726562,605.0,604.780029296875,604.9949951171875,114924,,False
2025-06-24 14:41:00+00:00,604.9949951171875,605.1500244140625,604.97998046875,605.0999755859375,122697,,False
2025-06-24 14:42:00+00:00,605.3200073242188,605.3200073242188,605.25,605.3200073242188,208490,,False
2025-06-24 14:43:00+00:00,605.3300170898438,605.3300170898438,605.219970703125,605.27001953125,99065,,False
2025-06-24 14:44:00+00:00,605.27001953125,605.3200073242188,605.219970703125,605.239990234375,168105,,False
2025-06-24 14:45:00+00:00,605.2401123046875,605.2849731445312,605.1699829101562,605.2050170898438,82886,,False
2025-06-24 14:46:00+00:00,605.2100219726562,605.35498046875,605.2100219726562,605.2449951171875,157833,,False
2025-06-24 14:47:00+00:00,605.2449951171875,605.2650146484375,605.1123046875,605.1199951171875,105462,,False
2025-06-24 14:48:00+00:00,605.1199951171875,605.2999877929688,605.1168212890625,605.239990234375,91845,,False
2025-06-24 14:49:00+00:00,605.239990234375,605.27001953125,605.0399780273438,605.10498046875,136282,,False
2025-06-24 14:50:00+00:00,605.0999755859375,605.1500244140625,605.094970703125,605.14501953125,19661,,False
2025-06-24 14:51:00+00:00,605.10498046875,605.1099853515625,605.0700073242188,605.0750122070312,425675,,False
2025-06-24 14:52:00+00:00,605.0800170898438,605.10498046875,605.02001953125,605.0252075195312,56723,,False
2025-06-24 14:53:00+00:00,605.02001953125,605.22998046875,604.9600219726562,605.1799926757812,132176,,False
2025-06-24 14:54:00+00:00,605.1799926757812,605.260009765625,605.1400146484375,605.239990234375,67543,,False
2025-06-24 14:55:00+00:00,597.030029296875,597.0850219726562,596.9299926757812,597.030029296875,0,True,False
2025-06-24 14:56:00+00:00,605.1900024414062,605.2000122070312,605.1849975585938,605.1950073242188,151016,,False
2025-06-24 14:57:00+00:00,597.030029296875,597.0850219726562,596.9299926757812,597.030029296875,0,True,False
2025-06-24 14:58:00+00:00,604.969970703125,605.0900268554688,604.969970703125,605.0750122070312,192691,,False
2025-06-24 14:59:00+00:00,604.780029296875,604.8150024414062,604.5499877929688,604.780029296875,365438,,False
2025-06-24 15:00:00+00:00,605.280029296875,605.2899169921875,605.1300048828125,605.1300048828125,356089,,False
2025-06-24 15:01:00+00:00,605.1400146484375,605.2100219726562,605.0800170898438,605.1400146484375,173450,,False
2025-06-24 15:02:00+00:00,597.030029296875,597.0850219726562,596.9299926757812,597.030029296875,0,True,False
2025-06-24 15:03:00+00:00,605.4249877929688,605.4600219726562,605.4000244140625,605.4600219726562,467864,,False
2025-06-24 15:04:00+00:00,605.4600219726562,605.4600219726562,605.239990234375,605.2999877929688,106669,,False
2025-06-24 15:05:00+00:00,605.2999877929688,605.3400268554688,605.2999877929688,605.3200073242188,15651,,False
2025-06-24 15:06:00+00:00,597.030029296875,597.0850219726562,596.9299926757812,597.030029296875,0,True,False
2025-06-24 15:07:00+00:00,605.1900024414062,605.260009765625,605.1699829101562,605.219970703125,531570,,False
2025-06-24 15:08:00+00:00,605.239990234375,605.239990234375,604.969970703125,604.97998046875,169648,,False
2025-06-24 15:09:00+00:00,604.9849853515625,605.1300048828125,604.969970703125,605.1300048828125,121716,,False
2025-06-24 15:10:00+00:00,605.2050170898438,605.280029296875,605.1199951171875,605.2050170898438,93273,,False
2025-06-24 15:11:00+00:00,605.219970703125,605.4249877929688,605.2150268554688,605.3200073242188,108132,,False
2025-06-24 15:12:00+00:00,605.3200073242188,605.4199829101562,605.3200073242188,605.364990234375,67406,,False
2025-06-24 15:13:00+00:00,605.3599853515625,605.4199829101562,605.3300170898438,605.3806762695312,28548,,False
2025-06-24 15:14:00+00:00,605.4650268554688,605.469970703125,605.39501953125,605.4199829101562,88324,,False
2025-06-24 15:15:00+00:00,605.4299926757812,605.4600219726562,605.4099731445312,605.4500122070312,66681,,False
2025-06-24 15:16:00+00:00,605.4099731445312,605.4500122070312,605.4099731445312,605.4299926757812,114486,,False
2025-06-24 15:17:00+00:00,605.4299926757812,605.530029296875,605.4299926757812,605.469970703125,57540,,False
2025-06-24 15:18:00+00:00,597.030029296875,597.0850219726562,596.9299926757812,597.030029296875,0,True,False
2025-06-24 15:19:00+00:00,605.3648071289062,605.375,605.3250122070312,605.35498046875,173692,,False
2025-06-24 15:20:00+00:00,605.344970703125,605.4199829101562,605.2949829101562,605.4099731445312,62410,,False
2025-06-24 15:21:00+00:00,605.4099731445312,605.4598999023438,605.4000244140625,605.4598999023438,7453,,False
2025-06-24 15:22:00+00:00,597.030029296875,597.0850219726562,596.9299926757812,597.030029296875,0,True,False
2025-06-24 15:23:00+00:00,605.6699829101562,605.7100219726562,605.6599731445312,605.7100219726562,249943,,False
2025-06-24 15:24:00+00:00,605.7200927734375,605.739990234375,605.6199951171875,605.6500244140625,145572,,False
2025-06-24 15:25:00+00:00,605.6599731445312,605.72998046875,605.6300048828125,605.6799926757812,56363,,False
2025-06-24 15:26:00+00:00,597.030029296875,597.0850219726562,596.9299926757812,597.030029296875,0,True,False
2025-06-24 15:27:00+00:00,597.030029296875,597.0850219726562,596.9299926757812,597.030029296875,0,True,False
2025-06-24 15:28:00+00:00,605.6699829101562,605.7150268554688,605.6699829101562,605.6900024414062,244892,,False
2025-06-24 15:29:00+00:00,605.6900024414062,605.760009765625,605.6599731445312,605.7550048828125,80265,,False
2025-06-24 15:30:00+00:00,605.760009765625,605.8400268554688,605.6799926757812,605.6799926757812,114357,,False
2025-06-24 15:31:00+00:00,605.6699829101562,605.75,605.6600952148438,605.7050170898438,44307,,False
2025-06-24 15:32:00+00:00,605.75,605.760009765625,605.6599731445312,605.75,48276,,False
2025-06-24 15:33:00+00:00,605.760009765625,605.8400268554688,605.7050170898438,605.8300170898438,100344,,False
2025-06-24 15:34:00+00:00,605.8400268554688,605.9400024414062,605.8200073242188,605.9099731445312,118066,,False
2025-06-24 15:35:00+00:00,605.9099731445312,605.9099731445312,605.7999877929688,605.8499755859375,62347,,False
2025-06-24 15:36:00+00:00,605.8599853515625,605.9550170898438,605.8400268554688,605.89501953125,114316,,False
2025-06-24 15:37:00+00:00,605.9000244140625,606.0499877929688,605.8920288085938,605.97998046875,143628,,False
2025-06-24 15:38:00+00:00,605.97998046875,606.094970703125,605.97998046875,606.0800170898438,103813,,False
2025-06-24 15:39:00+00:00,606.0900268554688,606.10009765625,605.97998046875,605.989990234375,88419,,False
2025-06-24 15:40:00+00:00,605.989990234375,606.0800170898438,605.969970703125,606.0698852539062,73273,,False
2025-06-24 15:41:00+00:00,606.0650024414062,606.1199951171875,605.864990234375,605.8817138671875,198454,,False
2025-06-24 15:42:00+00:00,605.8900146484375,606.010009765625,605.8900146484375,605.9600219726562,78403,,False
2025-06-24 15:43:00+00:00,605.9600830078125,606.0001220703125,605.864990234375,605.9600219726562,94483,,False
2025-06-24 15:44:00+00:00,605.9500122070312,606.02001953125,605.9400024414062,605.989990234375,73325,,False
2025-06-24 15:45:00+00:00,606.0189819335938,606.02001953125,605.9400024414062,605.989990234375,86429,,False
2025-06-24 15:46:00+00:00,605.989990234375,606.0900268554688,605.9600219726562,605.969970703125,110670,,False
2025-06-24 15:47:00+00:00,605.969970703125,605.97998046875,605.8499755859375,605.9500122070312,82601,,False
2025-06-24 15:48:00+00:00,605.9600219726562,606.030029296875,605.9450073242188,605.9948120117188,83484,,False
2025-06-24 15:49:00+00:00,605.989990234375,606.1599731445312,605.97998046875,606.1199951171875,87787,,False
2025-06-24 15:50:00+00:00,606.1300048828125,606.1649780273438,606.02001953125,606.061279296875,121584,,False
2025-06-24 15:51:00+00:00,606.0650024414062,606.0999755859375,606.0,606.0101928710938,80605,,False
2025-06-24 15:52:00+00:00,606.0150146484375,606.0900268554688,605.9201049804688,605.9392700195312,76164,,False
2025-06-24 15:53:00+00:00,605.9400024414062,605.9692993164062,605.7849731445312,605.7899780273438,91399,,False
2025-06-24 15:54:00+00:00,605.7899780273438,605.9249877929688,605.7100219726562,605.8682250976562,105743,,False
2025-06-24 15:55:00+00:00,605.8599853515625,605.9099731445312,605.7999877929688,605.8800048828125,85798,,False
2025-06-24 15:56:00+00:00,605.8699951171875,606.010009765625,605.8250122070312,605.8250122070312,78454,,False
2025-06-24 15:57:00+00:00,605.7750244140625,605.8250122070312,605.739990234375,605.7750244140625,86686,,False
2025-06-24 15:58:00+00:00,605.7700805664062,605.7899169921875,605.6599731445312,605.68310546875,87914,,False
2025-06-24 15:59:00+00:00,605.7000122070312,605.8049926757812,605.6892700195312,605.7550048828125,48410,,False
2025-06-24 16:00:00+00:00,605.77001953125,605.8499755859375,605.7349853515625,605.760009765625,103130,,False
2025-06-24 16:01:00+00:00,605.77001953125,605.7899780273438,605.655029296875,605.72998046875,81257,,False
2025-06-24 16:02:00+00:00,605.739990234375,605.8400268554688,605.719970703125,605.8200073242188,64615,,False
2025-06-24 16:03:00+00:00,605.8200073242188,606.030029296875,605.8200073242188,606.010009765625,125192,,False
2025-06-24 16:04:00+00:00,606.02001953125,606.1099853515625,606.0050048828125,606.0750122070312,94772,,False
2025-06-24 16:05:00+00:00,605.969970703125,606.0800170898438,605.9299926757812,605.969970703125,70177,,False
2025-06-24 16:06:00+00:00,605.969970703125,606.030029296875,605.9500732421875,605.9700927734375,54757,,False
2025-06-24 16:07:00+00:00,605.969970703125,606.030029296875,605.9450073242188,605.97998046875,55722,,False
2025-06-24 16:08:00+00:00,605.97998046875,606.010009765625,605.8900146484375,605.9299926757812,75500,,False
2025-06-24 16:09:00+00:00,605.9299926757812,605.989990234375,605.9199829101562,605.9749755859375,43814,,False
2025-06-24 16:10:00+00:00,605.97998046875,606.1599731445312,605.9400024414062,606.1500244140625,91784,,False
2025-06-24 16:11:00+00:00,606.1500244140625,606.1950073242188,606.0700073242188,606.1799926757812,89403,,False
2025-06-24 16:12:00+00:00,606.1749877929688,606.1754150390625,606.0499877929688,606.0549926757812,68524,,False
2025-06-24 16:13:00+00:00,606.0549926757812,606.0999755859375,605.97119140625,606.010009765625,48105,,False
2025-06-24 16:14:00+00:00,606.0045776367188,606.1099853515625,605.969970703125,606.0800170898438,73450,,False
2025-06-24 16:15:00+00:00,606.0900268554688,606.1900024414062,606.0800170898438,606.1533203125,74165,,False
2025-06-24 16:16:00+00:00,606.1799926757812,606.260009765625,606.1400146484375,606.1599731445312,93137,,False
2025-06-24 16:17:00+00:00,606.1599731445312,606.2000122070312,606.1248168945312,606.19091796875,67111,,False
2025-06-24 16:18:00+00:00,606.1900024414062,606.22998046875,606.1300048828125,606.219970703125,54121,,False
2025-06-24 16:19:00+00:00,606.219970703125,606.280029296875,606.1699829101562,606.1799926757812,83081,,False
2025-06-24 16:20:00+00:00,606.1849975585938,606.2050170898438,606.0999755859375,606.1500244140625,102465,,False
2025-06-24 16:21:00+00:00,606.1599731445312,606.1599731445312,606.0399780273438,606.1400146484375,64741,,False
2025-06-24 16:22:00+00:00,606.1500854492188,606.360107421875,606.1400756835938,606.3150024414062,111223,,False
2025-06-24 16:23:00+00:00,606.2999877929688,606.3201293945312,606.2410278320312,606.2799072265625,70088,,False
2025-06-24 16:24:00+00:00,606.280029296875,606.3400268554688,606.2421875,606.3300170898438,42838,,False
2025-06-24 16:25:00+00:00,606.3300170898438,606.3300170898438,606.239990234375,606.239990234375,59230,,False
2025-06-24 16:26:00+00:00,606.25,606.530029296875,606.219970703125,606.52880859375,151856,,False
2025-06-24 16:27:00+00:00,606.4202270507812,606.469970703125,606.3997802734375,606.4650268554688,111941,,False
2025-06-24 16:28:00+00:00,606.4608764648438,606.5399780273438,606.3599853515625,606.5349731445312,119265,,False
2025-06-24 16:29:00+00:00,606.5399780273438,606.594970703125,606.47998046875,606.4920043945312,81738,,False
2025-06-24 16:30:00+00:00,606.5,606.5800170898438,606.47998046875,606.5800170898438,116576,,False
2025-06-24 16:31:00+00:00,606.5900268554688,606.6799926757812,606.5700073242188,606.6600952148438,167724,,False
2025-06-24 16:32:00+00:00,606.6749877929688,606.75,606.6199951171875,606.6699829101562,123988,,False
2025-06-24 16:33:00+00:00,606.6699829101562,606.6799926757812,606.5399780273438,606.5599975585938,70389,,False
2025-06-24 16:34:00+00:00,606.5499877929688,606.5999755859375,606.530029296875,606.5499877929688,50986,,False
2025-06-24 16:35:00+00:00,606.5499877929688,606.6599731445312,606.489990234375,606.6452026367188,105226,,False
2025-06-24 16:36:00+00:00,606.6400146484375,606.7249755859375,606.5999755859375,606.6900024414062,91745,,False
2025-06-24 16:37:00+00:00,606.6900024414062,606.7100219726562,606.6300048828125,606.6500244140625,98437,,False
2025-06-24 16:38:00+00:00,606.6500244140625,606.7000122070312,606.6400146484375,606.6599731445312,88508,,False
2025-06-24 16:39:00+00:00,606.6699829101562,606.8099975585938,606.655029296875,606.7750244140625,99659,,False
2025-06-24 16:40:00+00:00,606.780029296875,606.9000244140625,606.75,606.8599853515625,134824,,False
2025-06-24 16:41:00+00:00,606.8699951171875,606.8800048828125,606.7899780273438,606.8599853515625,71130,,False
2025-06-24 16:42:00+00:00,606.8699951171875,607.0700073242188,606.8400268554688,607.0700073242188,309731,,False
2025-06-24 16:43:00+00:00,607.0,607.0800170898438,606.9749755859375,607.0,145218,,False
2025-06-24 16:44:00+00:00,607.010009765625,607.1749877929688,607.0050048828125,607.1300048828125,171737,,False
2025-06-24 16:45:00+00:00,607.1300048828125,607.1699829101562,607.0399780273438,607.0499267578125,105077,,False
2025-06-24 16:46:00+00:00,607.0501098632812,607.0549926757812,606.8800048828125,606.9600219726562,149720,,False
2025-06-24 16:47:00+00:00,606.969970703125,606.989990234375,606.8350219726562,606.85498046875,81048,,False
2025-06-24 16:48:00+00:00,606.8499755859375,606.9400024414062,606.7750244140625,606.8400268554688,72032,,False
2025-06-24 16:49:00+00:00,606.8400268554688,606.8400268554688,606.7598876953125,606.780029296875,49694,,False
2025-06-24 16:50:00+00:00,606.781982421875,606.7999877929688,606.6400146484375,606.6801147460938,84895,,False
2025-06-24 16:51:00+00:00,606.8499755859375,606.864990234375,606.6849975585938,606.8499755859375,69592,,False
2025-06-24 16:52:00+00:00,606.8651733398438,606.9000244140625,606.7650146484375,606.7899780273438,53429,,False
2025-06-24 16:53:00+00:00,606.7899780273438,606.8400268554688,606.6699829101562,606.6950073242188,78399,,False
2025-06-24 16:54:00+00:00,606.7000122070312,606.75,606.65478515625,606.65478515625,50984,,False
2025-06-24 16:55:00+00:00,606.67919921875,606.67919921875,606.67919921875,606.67919921875,58509,,False
2025-06-24 16:56:00+00:00,606.52001953125,606.6699829101562,606.469970703125,606.52001953125,104876,,False
2025-06-24 16:57:00+00:00,606.530029296875,606.5700073242188,606.4199829101562,606.4299926757812,226505,,False
2025-06-24 16:58:00+00:00,606.4299926757812,606.5499877929688,606.3200073242188,606.5499877929688,108037,,False
2025-06-24 16:59:00+00:00,606.5399780273438,606.6599731445312,606.530029296875,606.639892578125,84983,,False
2025-06-24 17:00:00+00:00,606.6500244140625,606.6699829101562,606.5889892578125,606.6500244140625,66960,,False
2025-06-24 17:01:00+00:00,606.6599731445312,606.8400268554688,606.6599731445312,606.8400268554688,130436,,False
2025-06-24 17:02:00+00:00,606.8300170898438,606.9299926757812,606.7999877929688,606.8599853515625,80620,,False
2025-06-24 17:03:00+00:00,606.8699951171875,606.9099731445312,606.8599853515625,606.8800048828125,95642,,False
2025-06-24 17:04:00+00:00,606.8900146484375,606.89501953125,606.77001953125,606.77001953125,165679,,False
2025-06-24 17:05:00+00:00,606.7849731445312,606.8800048828125,606.760009765625,606.8499755859375,55211,,False
2025-06-24 17:06:00+00:00,606.8599853515625,606.864990234375,606.6099853515625,606.6300048828125,55170,,False
2025-06-24 17:07:00+00:00,606.6199951171875,606.72998046875,606.5499877929688,606.7100219726562,97884,,False
2025-06-24 17:08:00+00:00,606.7100219726562,606.844970703125,606.7000122070312,606.780029296875,90745,,False
2025-06-24 17:09:00+00:00,606.7747802734375,606.780029296875,606.6199951171875,606.6799926757812,30310,,False
2025-06-24 17:10:00+00:00,606.6799926757812,606.7899780273438,606.6699829101562,606.7899780273438,51683,,False
2025-06-24 17:11:00+00:00,606.7999877929688,606.8400268554688,606.77001953125,606.8200073242188,363762,,False
2025-06-24 17:12:00+00:00,606.894775390625,606.9099731445312,606.8099975585938,606.894775390625,53988,,False
2025-06-24 17:13:00+00:00,606.9000244140625,606.905029296875,606.8099975585938,606.8099975585938,48312,,False
2025-06-24 17:14:00+00:00,606.8200073242188,606.8800048828125,606.8099975585938,606.8101196289062,60361,,False
2025-06-24 17:15:00+00:00,606.8049926757812,606.9099731445312,606.739990234375,606.8300170898438,87504,,False
2025-06-24 17:16:00+00:00,606.8400268554688,606.905029296875,606.8150024414062,606.8499755859375,58511,,False
2025-06-24 17:17:00+00:00,606.8499755859375,606.9600830078125,606.8200073242188,606.8499755859375,91394,,False
2025-06-24 17:18:00+00:00,606.8400268554688,606.9199829101562,606.8150024414062,606.85498046875,61321,,False
2025-06-24 17:19:00+00:00,606.8699951171875,606.8798828125,606.8099975585938,606.85498046875,55091,,False
2025-06-24 17:20:00+00:00,606.6599731445312,606.6599731445312,606.6599731445312,606.6599731445312,273998,,False
2025-06-24 17:21:00+00:00,606.6599731445312,606.8099975585938,606.3300170898438,606.3499755859375,359997,,False
2025-06-24 17:22:00+00:00,606.364990234375,606.5,606.3400268554688,606.39697265625,106416,,False
2025-06-24 17:23:00+00:00,606.4099731445312,606.530029296875,606.3300170898438,606.4849853515625,233407,,False
2025-06-24 17:24:00+00:00,606.4400024414062,606.489990234375,606.4000244140625,606.4400024414062,89580,,False
2025-06-24 17:25:00+00:00,606.4400024414062,606.4400024414062,606.3300170898438,606.35498046875,88375,,False
2025-06-24 17:26:00+00:00,606.3599853515625,606.5499877929688,606.3599853515625,606.5404052734375,90015,,False
2025-06-24 17:27:00+00:00,606.469970703125,606.469970703125,606.469970703125,606.469970703125,73808,,False
2025-06-24 17:28:00+00:00,606.469970703125,606.52001953125,606.375,606.4199829101562,65607,,False
2025-06-24 17:29:00+00:00,606.4199829101562,606.4299926757812,606.2999877929688,606.3300170898438,78029,,False
2025-06-24 17:30:00+00:00,606.3400268554688,606.5,606.3300170898438,606.4500122070312,88304,,False
2025-06-24 17:31:00+00:00,606.4400024414062,606.6699829101562,606.3892822265625,606.6599731445312,138244,,False
2025-06-24 17:32:00+00:00,606.6699829101562,606.6900024414062,606.5399780273438,606.5814208984375,84140,,False
2025-06-24 17:33:00+00:00,606.5900268554688,606.6599731445312,606.5700073242188,606.6400146484375,47794,,False
2025-06-24 17:34:00+00:00,606.6400146484375,606.6799926757812,606.530029296875,606.5499877929688,65796,,False
2025-06-24 17:35:00+00:00,606.5411987304688,606.5499877929688,606.4600219726562,606.5001220703125,81147,,False
2025-06-24 17:36:00+00:00,606.510009765625,606.5900268554688,606.489990234375,606.5499877929688,52434,,False
2025-06-24 17:37:00+00:00,606.5549926757812,606.7000122070312,606.5399780273438,606.6699829101562,69176,,False
2025-06-24 17:38:00+00:00,606.6701049804688,606.6799926757812,606.489990234375,606.5499877929688,37879,,False
2025-06-24 17:39:00+00:00,606.5399780273438,606.6151123046875,606.469970703125,606.610107421875,56032,,False
2025-06-24 17:40:00+00:00,606.613525390625,606.760009765625,606.5900268554688,606.760009765625,69442,,False
2025-06-24 17:41:00+00:00,606.760009765625,606.8200073242188,606.739990234375,606.7550048828125,58623,,False
2025-06-24 17:42:00+00:00,606.7550048828125,606.7999877929688,606.72998046875,606.7550048828125,43142,,False
2025-06-24 17:43:00+00:00,606.760009765625,606.8699951171875,606.7550048828125,606.8200073242188,90070,,False
2025-06-24 17:44:00+00:00,606.8300170898438,606.9500122070312,606.8250122070312,606.864990234375,99975,,False
2025-06-24 17:45:00+00:00,606.864990234375,606.885009765625,606.8200073242188,606.8300170898438,82715,,False
2025-06-24 17:46:00+00:00,606.8250122070312,606.8800048828125,606.7849731445312,606.7849731445312,40643,,False
2025-06-24 17:47:00+00:00,606.7999877929688,607.0700073242188,606.77001953125,607.0499267578125,86957,,False
2025-06-24 17:48:00+00:00,607.0449829101562,607.1898803710938,607.0349731445312,607.0900268554688,99238,,False
2025-06-24 17:49:00+00:00,607.0499877929688,607.1300048828125,607.010009765625,607.0499877929688,55073,,False
2025-06-24 17:50:00+00:00,607.0499877929688,607.0701293945312,606.97998046875,607.0349731445312,46168,,False
2025-06-24 17:51:00+00:00,607.0999755859375,607.1749877929688,607.0900268554688,607.1749877929688,80271,,False
2025-06-24 17:52:00+00:00,607.1699829101562,607.219970703125,607.0999755859375,607.1500244140625,76734,,False
2025-06-24 17:53:00+00:00,607.155029296875,607.1751708984375,607.1099853515625,607.1749877929688,49699,,False
2025-06-24 17:54:00+00:00,607.1749877929688,607.3599853515625,607.1749877929688,607.3200073242188,303380,,False
2025-06-24 17:55:00+00:00,607.3200073242188,607.3200073242188,607.25,607.2608032226562,117562,,False
2025-06-24 17:56:00+00:00,607.239990234375,607.25,607.110107421875,607.130126953125,99080,,False
2025-06-24 17:57:00+00:00,607.1400146484375,607.2698974609375,607.1400146484375,607.22998046875,83671,,False
2025-06-24 17:58:00+00:00,607.22998046875,607.2449951171875,607.1799926757812,607.1799926757812,50326,,False
2025-06-24 17:59:00+00:00,607.1900024414062,607.27001953125,607.1300048828125,607.1701049804688,88394,,False
2025-06-24 18:00:00+00:00,607.1799926757812,607.2999877929688,607.1400146484375,607.260009765625,122170,,False
2025-06-24 18:01:00+00:00,607.2600708007812,607.4500122070312,607.260009765625,607.4199829101562,208936,,False
2025-06-24 18:02:00+00:00,607.4199829101562,607.4550170898438,607.385009765625,607.4149780273438,214997,,False
2025-06-24 18:03:00+00:00,607.3400268554688,607.3400268554688,607.3400268554688,607.3400268554688,152815,,False
2025-06-24 18:04:00+00:00,607.3400268554688,607.3699951171875,607.2100219726562,607.280029296875,98407,,False
2025-06-24 18:05:00+00:00,607.27001953125,607.3099975585938,607.1900024414062,607.1900024414062,153179,,False
2025-06-24 18:06:00+00:00,607.1950073242188,607.2150268554688,607.0700073242188,607.1400146484375,392581,,False
2025-06-24 18:07:00+00:00,607.0650024414062,607.0650024414062,607.0650024414062,607.0650024414062,97100,,False
2025-06-24 18:08:00+00:00,607.2200927734375,607.2200927734375,607.2200927734375,607.2200927734375,86982,,False
2025-06-24 18:09:00+00:00,607.22998046875,607.260009765625,607.1900024414062,607.2575073242188,64944,,False
2025-06-24 18:10:00+00:00,607.2550048828125,607.344970703125,607.1649780273438,607.1699829101562,172751,,False
2025-06-24 18:11:00+00:00,607.1749877929688,607.2100219726562,607.0399780273438,607.0650024414062,70687,,False
2025-06-24 18:12:00+00:00,607.0609741210938,607.1300048828125,606.9500122070312,607.010009765625,98931,,False
2025-06-24 18:13:00+00:00,607.010009765625,607.0800170898438,606.97998046875,607.010009765625,45329,,False
2025-06-24 18:14:00+00:00,607.0050048828125,607.030029296875,606.9500122070312,606.9550170898438,69582,,False
2025-06-24 18:15:00+00:00,606.9600219726562,607.0399780273438,606.9600219726562,607.0349731445312,53717,,False
2025-06-24 18:16:00+00:00,607.0399780273438,607.1749877929688,607.0349731445312,607.135009765625,88430,,False
2025-06-24 18:17:00+00:00,607.1300048828125,607.1300048828125,607.0499877929688,607.0499877929688,112177,,False
2025-06-24 18:18:00+00:00,607.0599975585938,607.0798950195312,606.989990234375,606.9949951171875,58814,,False
2025-06-24 18:19:00+00:00,606.989990234375,607.0700073242188,606.989990234375,607.0599975585938,36902,,False
2025-06-24 18:20:00+00:00,607.0599975585938,607.1099853515625,607.030029296875,607.10498046875,87294,,False
2025-06-24 18:21:00+00:00,607.1099853515625,607.1699829101562,607.0850219726562,607.1300048828125,78157,,False
2025-06-24 18:22:00+00:00,607.135009765625,607.135009765625,607.0549926757812,607.1099853515625,48085,,False
2025-06-24 18:23:00+00:00,607.1099853515625,607.1500244140625,607.0900268554688,607.1199951171875,27624,,False
2025-06-24 18:24:00+00:00,607.1099853515625,607.155029296875,607.0599975585938,607.0989990234375,33896,,False
2025-06-24 18:25:00+00:00,607.0999755859375,607.1199951171875,607.0698852539062,607.0900268554688,29494,,False
2025-06-24 18:26:00+00:00,607.0900268554688,607.2150268554688,607.0900268554688,607.1849975585938,60949,,False
2025-06-24 18:27:00+00:00,607.0,607.1900024414062,606.989990234375,607.0,204742,,False
2025-06-24 18:28:00+00:00,607.0,607.0999755859375,606.989990234375,607.030029296875,64683,,False
2025-06-24 18:29:00+00:00,607.0349731445312,607.0800170898438,606.969970703125,607.0,83343,,False
2025-06-24 18:30:00+00:00,607.02001953125,607.02001953125,606.9600219726562,606.9949951171875,73024,,False
2025-06-24 18:31:00+00:00,606.9849853515625,606.989990234375,606.8900146484375,606.9199829101562,68558,,False
